query_id,query,expected_scenario,expected_variable,expected_year_range,expected_file_path,predicted_scenario,predicted_variable,predicted_year_range,predicted_file_path,scenario_match,variable_match,year_range_match,file_path_match,success,error
910,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 205101-210012,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
908,Can you show me the near-surface air temperature readings associated with the ssp126 CO2 emissions scenario for the period commencing from January 2015 to December 2050?,ssp126,tas,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_201501-205012.nc,ssp126,tas,201501-205012,,True,True,True,False,True,
915,I am interested in viewing the near-surface air temperature data for the ssp126 CO2 emissions scenario from 205101 until 210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
914,Can you present to me the near-surface air temperature data for the ssp126 CO2 emissions scenario regarding the years 205101 through 210012?,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
912,I would like to see the near-surface air temperature data for the ssp126 CO2 emissions scenario covering the period from 205101 to 210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
913,Please display the near-surface air temperature data related to the ssp126 CO2 emissions scenario for the timeframe 205101-210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
916,Kindly show me the near-surface air temperature data corresponding to the ssp126 CO2 emissions scenario for 205101-210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
917,I request to see the near-surface air temperature data associated with the ssp126 CO2 emissions scenario specifically for 205101 to 210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
919,Please provide me with the near-surface air temperature data pertaining to the ssp126 CO2 emissions scenario from 205101 through 210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
918,I'm looking for the near-surface air temperature data concerning the ssp126 CO2 emissions scenario for the time period between 205101 and 210012.,ssp126,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_205101-210012.nc,ssp126,tas,205101-210012,,True,True,True,False,True,
920,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 210101-215012,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
921,I would like to see the near-surface air temperature data corresponding to the ssp126 CO2 emissions scenario from 2101 to 2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
923,Please provide me with the near-surface air temperature records associated with the ssp126 CO2 emissions scenario spanning from 2101 to 2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
922,Could you display the near-surface air temperature data related to the ssp126 CO2 emissions scenario covering the time period from 2101 to 2150?,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
924,I am interested in examining the near-surface air temperature data for the ssp126 CO2 emissions scenario for the years 2101 through 2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
925,Kindly show me the near-surface air temperature data pertaining to the ssp126 CO2 emissions scenario specifically for the period between 2101 and 2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
926,I need to access the near-surface air temperature data linked to the ssp126 CO2 emissions scenario for the time frame from 2101 to 2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
927,Could you please provide me with the near-surface air temperature data regarding the ssp126 CO2 emissions scenario from 2101 to 2150?,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
928,I am looking to analyze the near-surface air temperature data for the ssp126 CO2 emissions scenario during the time period 2101-2150.,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
930,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 215101-220012,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
931,I would like to see the near-surface air temperature data corresponding to the ssp126 CO2 emissions scenario for the time period 215101-220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
929,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 210101-215012,ssp126,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_210101-215012.nc,ssp126,tas,210101-215012,,True,True,True,False,True,
933,I am interested in viewing the near-surface air temperature data associated with the ssp126 CO2 emissions scenario from 215101 to 220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
932,Kindly display the near-surface air temperature data related to the ssp126 CO2 emissions scenario during 215101-220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
934,Please present the near-surface air temperature data for the ssp126 CO2 emissions scenario covering the period 215101-220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
935,I request the near-surface air temperature data for the ssp126 CO2 emissions scenario regarding the timeframe 215101-220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
936,It would be helpful if you could provide me with the near-surface air temperature data for the ssp126 CO2 emissions scenario within the period 215101-220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
938,Kindly share the near-surface air temperature data pertaining to the ssp126 CO2 emissions scenario for the years 215101 to 220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
939,I would like to examine the near-surface air temperature data for the ssp126 CO2 emissions scenario spanning from 215101 to 220012.,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
940,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 220101-225012,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
941,Display the near-surface air temperature data for the ssp126 CO2 emissions scenario during the time period from 220101 to 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
937,Could you show me the near-surface air temperature data linked to the ssp126 CO2 emissions scenario for the span of 215101-220012?,ssp126,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_215101-220012.nc,ssp126,tas,215101-220012,,True,True,True,False,True,
942,I would like to see the near-surface air temperature data related to the ssp126 CO2 emissions scenario covering the years 220101 to 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
943,Present the near-surface air temperature records associated with the ssp126 CO2 emissions scenario for the timeframe between 220101 and 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
944,Could you provide me with the near-surface air temperature data concerning the ssp126 CO2 emissions scenario from 220101 to 225012?,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
946,Show me the near-surface air temperature data for the ssp126 CO2 emissions scenario over the range of 220101 to 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
947,Kindly show me the near-surface air temperature measurements corresponding to the ssp126 CO2 emissions scenario for the time frame 220101-225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
945,I am interested in viewing the near-surface air temperature data based on the ssp126 CO2 emissions scenario for the period spanning 220101 through 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
948,I request to see the near-surface air temperature data for the ssp126 CO2 emissions scenario applicable to the years 220101 to 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
949,I would appreciate it if you could display the near-surface air temperature readings for the ssp126 CO2 emissions scenario covering the period from 220101 until 225012.,ssp126,tas,220101-225012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_220101-225012.nc,ssp126,tas,220101-225012,,True,True,True,False,True,
950,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 225101-230012,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
951,Display the near-surface air temperature data pertaining to the ssp126 CO2 emissions scenario for the timeframe between 225101 and 230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
952,"I would like to see the near-surface air temperature data concerning the ssp126 CO2 emissions scenario, specifically for the period from 225101 to 230012.",ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
956,I am interested in viewing the near-surface air temperature data related to the ssp126 CO2 emissions scenario within the timeframe of 225101-230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
955,Kindly show me the near-surface air temperature data for the ssp126 CO2 emissions scenario covering the time period 225101 through 230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
953,Please present to me the near-surface air temperature data associated with the ssp126 CO2 emissions scenario for the time range 225101-230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
954,Could you provide me with the near-surface air temperature data for the ssp126 CO2 emissions scenario during the period spanning from 225101 to 230012?,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
957,Please show me the data for near-surface air temperature in relation to the ssp126 CO2 emissions scenario from 225101 to 230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
958,Let me explore the near-surface air temperature data for the ssp126 CO2 emissions scenario across the period 225101-230012.,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
959,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 225101-230012,ssp126,tas,225101-230012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_225101-230012.nc,ssp126,tas,225101-230012,,True,True,True,False,True,
960,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 230101-235012,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
962,I would like to see the near-surface air temperature data relating to the ssp126 CO2 emissions scenario within the timeframe of 230101 to 235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
963,Display the near-surface air temperature data for the ssp126 CO2 emissions scenario covering the period 230101-235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
961,Give me the near-surface air temperature data corresponding to the ssp126 CO2 emissions scenario for the time period between 230101 and 235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
964,I want to view the near-surface air temperature data for the ssp126 CO2 emissions scenario during the period from 230101 to 235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
966,I'm interested in examining the near-surface air temperature data regarding the ssp126 CO2 emissions scenario for the time range 230101-235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
965,Please provide me with the near-surface air temperature data for the ssp126 CO2 emissions scenario from 230101 to 235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
967,Show me the near-surface air temperature data associated with the ssp126 CO2 emissions scenario for the time span 230101-235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
968,Kindly present the near-surface air temperature data pertaining to the ssp126 CO2 emissions scenario for the period between 230101 and 235012.,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
969,Could you display the near-surface air temperature data for the ssp126 CO2 emissions scenario from 230101 to 235012?,ssp126,tas,230101-235012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_230101-235012.nc,ssp126,tas,230101-235012,,True,True,True,False,True,
970,Show me near-surface air temperature data for a ssp126 CO2 emissions scenario for 235101-240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
971,I need near-surface air temperature data for the ssp126 CO2 emissions scenario from 235101 to 240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
972,Present to me the near-surface air temperature data related to an ssp126 CO2 emissions scenario spanning 235101 to 240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
973,"I am requesting near-surface air temperature data for the period 235101 to 240012, specifically for the ssp126 CO2 emissions scenario",ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
974,Provide me with near-surface air temperature data corresponding to the ssp126 CO2 emissions scenario between 235101 and 240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
975,I'm looking for near-surface air temperature data concerning the 235101-240012 period within the ssp126 CO2 emissions scenario,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
977,Let me see the near-surface air temperature data for the ssp126 CO2 emissions scenario covering 235101-240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
976,Display the near-surface air temperature data associated with the ssp126 CO2 emissions scenario from 235101 to 240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
978,Please show me the near-surface air temperature data relevant to the ssp126 CO2 emissions scenario for the timeframe 235101-240012,ssp126,tas,235101-240012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp126/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp126_r3i1p1f2_gn_235101-240012.nc,ssp126,tas,235101-240012,,True,True,True,False,True,
